🇭🇰港澳台(主线),#genre#
黑龙江视,http://go.bkpcp.top/mg/hljws

数字频道,#genre#
南国都市,https://tencentplay.gztv.com/live/nanguodushi.m3u8?txSecret=550af55c0ea34ce492748481415b6dfa&txTime=1903e7b17de
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
东丰,http://stream5.jlntv.cn/df/sd/live.m3u8?zjild
兵团五师双河影,https://liveout.btzx.com.cn/62ds9e/6o77s4.m3u8?zxinjd
双辽,http://stream5.jlntv.cn/sl/sd/live.m3u8?zjild
柳河,http://stream5.jlntv.cn/lh/sd/live.m3u8?zjild
白山公共,http://stream8.jlntv.cn/baishan2/playlist.m3u8?zjild
珲春新闻,http://stream8.jlntv.cn/hctv/sd/live.m3u8?zjild
桦甸,http://stream10.jlntv.cn/huadian/sd/live.m3u8?zjild
然传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
靖宇,http://stream8.jlntv.cn/jytv/sd/live.m3u8?zjild
龙井,http://stream8.jlntv.cn/ljtv/sd/live.m3u8?zjild

香港,#genre#
翡翠台,http://cdn6.163189.xyz/163189/fct
明珠台,http://cdn6.163189.xyz/163189/mzt
凤凰电影台,http://www.liyajun.top:7088/udp/239.253.93.81:6247
RTHK31,https://cdn.163189.xyz/163189/rthk31
RTHK32,https://cdn.163189.xyz/163189/rthk32
嘉佳卡通,http://907698324.xyz:7088/udp/239.77.0.179:5146
岭南戏曲,http://907698324.xyz:7088/udp/239.77.0.122:5146
广州综合,https://tencentplay.gztv.com/live/zonghes.m3u8?txSecret=e381ab098841a0badbf7e11f24143cf7&txTime=18e6ff43701
广州新闻,https://tencentplay.gztv.com/live/xinwen.m3u8?txSecret=d217bd6cf85c93e3b47b96504cd2dc1c&txTime=18e6ff29019

北京,#genre#
北京体育休闲,http://r.xace.fun:4999/udp/239.3.1.243:8000
北京国际,http://r.xace.fun:4999/udp/239.3.1.235:8000
北京影视,http://r.xace.fun:4999/udp/239.3.1.158:8000
北京文艺,http://r.xace.fun:4999/udp/239.3.1.242:8000
北京新闻,http://r.xace.fun:4999/udp/239.3.1.159:8000
北京生活,http://r.xace.fun:4999/udp/239.3.1.117:8000
北京纪实科教,http://r.xace.fun:4999/udp/239.3.1.115:8000
北京财经,http://r.xace.fun:4999/udp/239.3.1.116:8000
卡酷少儿,http://r.xace.fun:4999/udp/239.3.1.189:8000
北京IPTV淘BABY,http://r.xace.fun:4999/udp/239.3.1.238:8001
北京IPTV萌宠TV,http://r.xace.fun:4999/udp/239.3.1.102:8001
北京IPTV淘剧场,http://r.xace.fun:4999/udp/239.3.1.95:8001
北京IPTV淘娱乐,http://r.xace.fun:4999/udp/239.3.1.100:8001
北京IPTV淘电影,http://r.xace.fun:4999/udp/239.3.1.250:8001
北京IPTV4K,http://4px369674fn3.vicp.fun:7088/udp/225.1.8.211:8002

综合,#genre#
CN卡通 捷克,https://estreams.tv.nej.cz/dash/CH_CARTOON_HD.ism/playlist.mpd
NHK综合频道,https://tsb-mega.i9.ee/stream/nhkg_hevc_1080p

🐓陕西组播,#genre#
陕西新闻资讯HD,http://ddns.xryo.cn:8888/rtp/239.110.205.83:7944
陕西新闻资讯HD,http://ddns.xryo.cn:8888/rtp/239.111.205.28:5140
陕西都市HD,http://ddns.xryo.cn:8888/rtp/239.110.205.84:7940
陕西都市HD,http://ddns.xryo.cn:8888/rtp/239.111.205.42:5140
陕西秦腔HD,http://ddns.xryo.cn:8888/rtp/239.111.205.100:5140
陕西西部电影HD,http://ddns.xryo.cn:8888/rtp/239.111.205.102:5140
陕西银龄HD,http://ddns.xryo.cn:8888/rtp/239.111.205.98:5140
陕西体育休闲HD,http://ddns.xryo.cn:8888/rtp/239.110.205.85:7936
陕西体育休闲HD,http://ddns.xryo.cn:8888/rtp/239.111.205.36:5140
西安综合HD,http://ddns.xryo.cn:8888/rtp/239.110.205.31:9788
西安综合HD,http://ddns.xryo.cn:8888/rtp/239.111.205.27:5140
渭南综合HD,http://ddns.xryo.cn:8888/rtp/239.110.205.37:9854
渭南综合HD,http://ddns.xryo.cn:8888/rtp/239.111.205.19:5140
渭南综合HD,http://ddns.xryo.cn:8888/rtp/239.111.205.94:5140
渭南合阳HD,http://ddns.xryo.cn:8888/rtp/239.109.205.92:8672
渭南合阳HD,http://ddns.xryo.cn:8888/rtp/239.112.205.190:5140
渭南蒲城HD,http://ddns.xryo.cn:8888/rtp/239.112.205.194:5140
咸阳综合HD,http://ddns.xryo.cn:8888/rtp/239.112.205.141:5140
商洛综合HD,http://ddns.xryo.cn:8888/rtp/239.109.205.66:8464
商洛综合HD,http://ddns.xryo.cn:8888/rtp/239.109.205.69:8488
商洛综合HD,http://ddns.xryo.cn:8888/rtp/239.112.205.189:5140
宝鸡综合HD,http://ddns.xryo.cn:8888/rtp/239.112.205.143:5140
宝鸡综合HD,http://ddns.xryo.cn:8888/rtp/239.112.205.147:5140
宝鸡千阳HD,http://ddns.xryo.cn:8888/rtp/239.111.205.250:5140
宝鸡太白HD,http://ddns.xryo.cn:8888/rtp/239.111.205.251:5140
宝鸡岐山HD,http://ddns.xryo.cn:8888/rtp/239.111.205.90:5140
宝鸡扶风HD,http://ddns.xryo.cn:8888/rtp/239.111.205.80:5140
宝鸡眉县HD,http://ddns.xryo.cn:8888/rtp/239.111.205.81:5140
宝鸡陇县HD,http://ddns.xryo.cn:8888/rtp/239.111.205.252:5140
宝鸡麟游HD,http://ddns.xryo.cn:8888/rtp/239.111.205.31:5140
汉中佛坪HD,http://ddns.xryo.cn:8888/rtp/239.112.205.229:5140
汉中城固HD,http://ddns.xryo.cn:8888/rtp/239.111.205.79:5140
汉中宁强HD,http://ddns.xryo.cn:8888/rtp/239.111.205.18:5140
汉中洋县HD,http://ddns.xryo.cn:8888/rtp/239.111.205.77:5140
汉中留坝HD,http://ddns.xryo.cn:8888/rtp/239.110.205.54:9942
汉中留坝HD,http://ddns.xryo.cn:8888/rtp/239.112.205.240:5140
汉中西乡HD,http://ddns.xryo.cn:8888/rtp/239.111.205.17:5140
汉中镇巴HD,http://ddns.xryo.cn:8888/rtp/239.112.205.231:5140
榆林综合HD,http://ddns.xryo.cn:8888/rtp/239.110.205.42:9882
榆林综合HD,http://ddns.xryo.cn:8888/rtp/239.112.205.177:5140
安康综合HD,http://ddns.xryo.cn:8888/rtp/239.112.205.216:5140
安康岚皋HD,http://ddns.xryo.cn:8888/rtp/239.111.205.248:5140
安康紫阳HD,http://ddns.xryo.cn:8888/rtp/239.109.205.74:8528
安康紫阳HD,http://ddns.xryo.cn:8888/rtp/239.112.205.220:5140
JYTVHD,http://ddns.xryo.cn:8888/rtp/239.111.205.107:5140
陕西新闻资讯SD,http://ddns.xryo.cn:8888/rtp/239.109.205.2:9120
陕西新闻资讯SD,http://ddns.xryo.cn:8888/rtp/239.112.205.18:5140
陕西都市SD,http://ddns.xryo.cn:8888/rtp/239.109.205.3:9128
陕西都市SD,http://ddns.xryo.cn:8888/rtp/239.112.205.19:5140
陕西秦腔SD,http://ddns.xryo.cn:8888/rtp/239.109.205.6:9152
陕西秦腔SD,http://ddns.xryo.cn:8888/rtp/239.112.205.22:5140
陕西西部电影SD,http://ddns.xryo.cn:8888/rtp/239.109.205.217:9706
陕西西部电影SD,http://ddns.xryo.cn:8888/rtp/239.111.205.41:5140
陕西银龄SD,http://ddns.xryo.cn:8888/rtp/239.109.205.4:9136
陕西银龄SD,http://ddns.xryo.cn:8888/rtp/239.112.205.20:5140
陕西体育休闲SD,http://ddns.xryo.cn:8888/rtp/239.112.205.24:5140
陕西体育休闲SD,http://ddns.xryo.cn:8888/rtp/239.109.205.8:9168
西安综合SD,http://ddns.xryo.cn:8888/rtp/239.109.205.130:8976
西安综合SD,http://ddns.xryo.cn:8888/rtp/239.111.205.242:5140
西安都市SD,http://ddns.xryo.cn:8888/rtp/239.109.205.131:8984
西安都市SD,http://ddns.xryo.cn:8888/rtp/239.111.205.243:5140
西安戏剧影视SD,http://ddns.xryo.cn:8888/rtp/239.110.205.39:9862
西安戏剧影视SD,http://ddns.xryo.cn:8888/rtp/239.112.205.175:5140
西安丝路SD,http://ddns.xryo.cn:8888/rtp/239.110.205.40:9866
西安丝路SD,http://ddns.xryo.cn:8888/rtp/239.112.205.176:5140
西安商务资讯SD,http://ddns.xryo.cn:8888/rtp/239.110.205.38:9858
西安教育SD,http://ddns.xryo.cn:8888/rtp/239.110.205.24:9842
西安教育SD,http://ddns.xryo.cn:8888/rtp/239.112.205.142:5140
渭南华州SD,http://ddns.xryo.cn:8888/rtp/239.109.205.93:8680
渭南华州SD,http://ddns.xryo.cn:8888/rtp/239.112.205.192:5140
渭南华阴SD,http://ddns.xryo.cn:8888/rtp/239.109.205.63:8440
渭南华阴SD,http://ddns.xryo.cn:8888/rtp/239.112.205.193:5140
渭南富平SD,http://ddns.xryo.cn:8888/rtp/239.109.205.71:8504
渭南富平SD,http://ddns.xryo.cn:8888/rtp/239.112.205.188:5140
渭南澄城SD,http://ddns.xryo.cn:8888/rtp/239.109.205.76:8544
渭南澄城SD,http://ddns.xryo.cn:8888/rtp/239.112.205.191:5140
渭南白水SD,http://ddns.xryo.cn:8888/rtp/239.109.205.87:8632
渭南白水SD,http://ddns.xryo.cn:8888/rtp/239.112.205.219:5140
渭南韩城SD,http://ddns.xryo.cn:8888/rtp/239.109.205.72:8512
渭南韩城SD,http://ddns.xryo.cn:8888/rtp/239.112.205.166:5140
咸阳兴平SD,http://ddns.xryo.cn:8888/rtp/239.112.205.168:5140
咸阳彬州SD,http://ddns.xryo.cn:8888/rtp/239.112.205.181:5140
咸阳彬洲SD,http://ddns.xryo.cn:8888/rtp/239.110.205.49:9922
咸阳淳化SD,http://ddns.xryo.cn:8888/rtp/239.111.205.97:5140
铜川综合SD,http://ddns.xryo.cn:8888/rtp/239.109.205.194:9638
铜川综合SD,http://ddns.xryo.cn:8888/rtp/239.111.205.29:5140
汉中综合SD,http://ddns.xryo.cn:8888/rtp/239.112.205.215:5140
汉中勉县SD,http://ddns.xryo.cn:8888/rtp/239.110.205.53:9938
汉中勉县SD,http://ddns.xryo.cn:8888/rtp/239.112.205.239:5140
汉中南郑SD,http://ddns.xryo.cn:8888/rtp/239.110.205.82:7948
汉中略阳SD,http://ddns.xryo.cn:8888/rtp/239.110.205.50:9926
汉中略阳SD,http://ddns.xryo.cn:8888/rtp/239.112.205.235:5140
安康石泉SD,http://ddns.xryo.cn:8888/rtp/239.110.205.41:9874
安康石泉SD,http://ddns.xryo.cn:8888/rtp/239.111.205.57:5140
延安综合SD,http://ddns.xryo.cn:8888/rtp/239.112.205.169:5140
杨凌SD,http://ddns.xryo.cn:8888/rtp/239.111.205.253:5140

💚💚港台74.91,#genre#
中视,http://74.91.26.218:82/live/ctv.m3u8
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8
中视菁采,http://74.91.26.218:82/live/ctvjc.m3u8
台视,http://74.91.26.218:82/live/ttv.m3u8
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8
台视综合,http://74.91.26.218:82/live/ttvzh.m3u8
台视财经,http://74.91.26.218:82/live/ttvcj.m3u8
华视,http://74.91.26.218:82/live/cts.m3u8
华视新闻资讯,http://74.91.26.218:82/live/ctsnews.m3u8
华视教育体育文化,http://74.91.26.218:82/live/ctsjy.m3u8
民视,http://74.91.26.218:82/live/ftv.m3u8
民视新闻台,http://74.91.26.218:82/live/ftvnews.m3u8
民视台湾台,http://74.91.26.218:82/live/ftvtw.m3u8
民视第一台,http://74.91.26.218:82/live/ftvdy.m3u8
公视,http://74.91.26.218:82/live/pts.m3u8
公视台语台,http://74.91.26.218:82/live/ptsty.m3u8
小公视,http://74.91.26.218:82/live/ptsse.m3u8

🍋💖38,#genre#
广西都市,http://38.75.136.137:98/gslb/dsdqpub/gxds.m3u8?auth=testpub
广西国际,http://38.75.136.137:98/gslb/dsdqpub/gxgj.m3u8?auth=testpub
广西新闻,http://38.75.136.137:98/gslb/dsdqpub/gxxw.m3u8?auth=testpub
广西移动,http://38.75.136.137:98/gslb/dsdqpub/gxyd.m3u8?auth=testpub
广西影视,http://38.75.136.137:98/gslb/dsdqpub/gxys.m3u8?auth=testpub
广西综艺旅游,http://38.75.136.137:98/gslb/dsdqpub/gxzy.m3u8?auth=testpub
天津新闻,http://38.75.136.137:98/gslb/dsdqpub/tjtv1.m3u8?auth=testpub
天津文艺,http://38.75.136.137:98/gslb/dsdqpub/tjtv2.m3u8?auth=testpub
天津影视,http://38.75.136.137:98/gslb/dsdqpub/tjtv3.m3u8?auth=testpub
天津都市,http://38.75.136.137:98/gslb/dsdqpub/tjtv4.m3u8?auth=testpub
天津体育,http://38.75.136.137:98/gslb/dsdqpub/tjtv5.m3u8?auth=testpub
天津教育,http://38.75.136.137:98/gslb/dsdqpub/tjtv6.m3u8?auth=testpub
成龙电影,http://38.75.136.137:98/gslb/dsdqpub/lbcl.m3u8?auth=testpub
林正英影院,http://38.75.136.137:98/gslb/dsdqpub/lblzy.m3u8?auth=testpub
周润发电影,http://38.75.136.137:98/gslb/dsdqpub/lbzrf.m3u8?auth=testpub
周星驰电影,http://38.75.136.137:98/gslb/dsdqpub/lbzxc.m3u8?auth=testpub
湖北垄上,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom5
湖北生活,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom6
湖北卫视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=hbws
湖北综合,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom8
湖北教育,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom4
湖北经视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom2
湖北影视,http://nn.7x9d.cn/mk.php?ip=223.76.131.67:8014&id=custom7

直播中国①,#genre#
大雁塔,https://gcalic.v.myalicdn.com/gc/hkylxs01_1/index.m3u8
钟楼,https://gcalic.v.myalicdn.com/gc/blg03_1/index.m3u8
ipanda-青青,http://gcalic.v.myalicdn.com/gc/xiongmao20_1/index.m3u8
ipanda-妃妃,http://gcalic.v.myalicdn.com/gc/xiongmao13_1/index.m3u8
ipanda-娅祥,http://gcalic.v.myalicdn.com/gc/xiongmao15_1/index.m3u8
ipanda-瑞瑞,http://gcalic.v.myalicdn.com/gc/xiongmao11_1/index.m3u8
ipanda英英,http://gcalic.v.myalicdn.com/gc/xiongmao16_1/index.m3u8
ipanda玖玖,http://gcalic.v.myalicdn.com/gc/xiongmao14_1/index.m3u8
ipanda水秀,http://gcalic.v.myalicdn.com/gc/xiongmao12_1/index.m3u8
ipanda怡然,http://gcalic.v.myalicdn.com/gc/xiongmao18_1/index.m3u8
ipanda成都园区,http://gcalic.v.myalicdn.com/gc/ipanda_1td/index.m3u8
ipanda都江堰园区,http://gcalic.v.myalicdn.com/gc/ipanda1000_1td/index.m3u8
上海新四平公路入口,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e078_sub/index.m3u8?t=1900560585&k=218e880c2cf83875
上海大叶公路入口,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e076_sub/index.m3u8?t=1900560629&k=76b4c565042f29b3
上海沪南公路1,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e045_sub/index.m3u8?t=1900560684&k=62ec9977412e0d5a
上海沪南公路2,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e044_sub/index.m3u8?t=1900560719&k=86712f752cfc073f
上海康桥收费站,https://rvsh.jtw.sh.gov.cn/live/310115a4-3d7c-4a7d-82dc-71fd4553e071_sub/index.m3u8?t=1900560747&k=39b8311fa57065ca
上海G1503东大道,https://rvsh.jtw.sh.gov.cn/live/200120a4-3d7c-4a7d-82dc-71fdfef3e045_sub/index.m3u8?t=1902119605&k=2c3e3086e3191872
上海临港大道东大公路,https://rvsh.jtw.sh.gov.cn/live/310120a4-3d7c-4a7d-82dc-71fde233e060_sub/index.m3u8?t=1902119782&k=e5d9cad0fb4bde78
央电视塔东,https://gcalic.v.myalicdn.com/gc/ztd_1/index.m3u8
中央电视塔南,https://gcalic.v.myalicdn.com/gc/ztn_1/index.m3u8
丽江古城万古楼遥望玉龙雪山,https://gcalic.v.myalicdn.com/gc/ljgcwglytylxs_1/index.m3u8
丽江古城大水车,https://gcalic.v.myalicdn.com/gc/ljgcdsc_1/index.m3u8
丽江古城大研花巷观景,https://gcalic.v.myalicdn.com/gc/ljgcdyhxgjt_1/index.m3u8
乌镇全景,https://gcalic.v.myalicdn.com/gc/zjwzblt_1/index.m3u8
乌镇蓝印花布,https://gcalic.v.myalicdn.com/gc/zjwzlyhb_1/index.m3u8
镇西市河,https://gcalic.v.myalicdn.com/gc/zjwzbblh_1/index.m3u8
乌镇龙形田,https://gcalic.v.myalicdn.com/gc/zjwzlxt_1/index.m3u8
乐山大佛全景,https://gcalic.v.myalicdn.com/gc/lsdfgfl_1/index.m3u8
云南丽江玉龙雪山,https://gcalic.v.myalicdn.com/gc/ylxs11_1/index.m3u8
云南丽江玉龙雪山草甸,https://gcalic.v.myalicdn.com/gc/hkylxs06_1/index.m3u8
云南丽江蓝月谷,https://gcalic.v.myalicdn.com/gc/ylxs12_1/index.m3u8
云南大理崇圣寺三塔中景,https://gcalic.v.myalicdn.com/gc/dlst03_1/index.m3u8
云南大理崇圣寺三塔远景,https://gcalic.v.myalicdn.com/gc/dlst01_1/index.m3u8
云南白沙远眺玉龙雪山,https://gcalic.v.myalicdn.com/gc/hkylxs03_1/index.m3u8
五彩池,https://gcalic.v.myalicdn.com/gc/hlwcc_1/index.m3u8
八里沟风景区桃花湾瀑布,https://gcalic.v.myalicdn.com/gc/blg05_1/index.m3u8
六盘山红军长征景区,https://gcalic.v.myalicdn.com/gc/lpsgmjng01_1/index.m3u8
南京玄武湖公园,https://gcalic.v.myalicdn.com/gc/xwh01_1/index.m3u8
厦门鼓浪屿,https://gcalic.v.myalicdn.com/gc/gly01_1/index.m3u8
四川四姑娘山隆珠措,https://gcalic.v.myalicdn.com/gc/sgns02_1/index.m3u8
四川峨眉山云海日出,https://gcalic.v.myalicdn.com/gc/emsarm_1/index.m3u8
四川峨眉山普贤菩萨铜像,https://gcalic.v.myalicdn.com/gc/emspxps_1/index.m3u8
四川峨眉山远眺万佛顶,https://gcalic.v.myalicdn.com/gc/emswfs_1/index.m3u8
四川峨眉山远眺贡嘎雪山,https://gcalic.v.myalicdn.com/gc/emsyh_1/index.m3u8
天涯石,https://gcalic.v.myalicdn.com/gc/tyhjtys_1/index.m3u8
安徽池州九华山风景区九华山,https://gcalic.v.myalicdn.com/gc/jhs05_1/index.m3u8
安徽黟县芦村远眺,https://gcalic.v.myalicdn.com/gc/yxlcyt_1/index.m3u8
安徽黟县西递牌坊,https://gcalic.v.myalicdn.com/gc/yxxdpf_1/index.m3u8
广西桂林漓江景区,https://gcalic.v.myalicdn.com/gc/gllj01_1/index.m3u8
广西玉林大容山莲花山顶,https://gcalic.v.myalicdn.com/gc/drs01_1/index.m3u8
张掖七彩丹霞,https://gcalic.v.myalicdn.com/gc/zyqcdx01_1/index.m3u8
恒山悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8
普陀山,https://gcalic.v.myalicdn.com/gc/pts01_1/index.m3u8
月牙泉,https://gcalic.v.myalicdn.com/gc/dhyyqsm_1/index.m3u8
望乡台,https://gcalic.v.myalicdn.com/gc/hlwxt_1/index.m3u8
江苏南京牛首山,https://gcalic.v.myalicdn.com/gc/nss01_1/index.m3u8
江苏徐州云龙湖风景区云龙山观景台西,https://gcalic.v.myalicdn.com/gc/ylh04_1/index.m3u8
泰山十八盘,https://gcalic.v.myalicdn.com/gc/taishan05_1/index.m3u8
泰山南天门,https://gcalic.v.myalicdn.com/gc/hkts07_1/index.m3u8
泰山大观峰,https://gcalic.v.myalicdn.com/gc/taishan03_1/index.m3u8
泰山太平岭,https://gcalic.v.myalicdn.com/gc/hkts09_1/index.m3u8
泰山望人松,https://gcalic.v.myalicdn.com/gc/taishan02_1/index.m3u8
泰山玉皇顶,https://gcalic.v.myalicdn.com/gc/taishan06_1/index.m3u8
泰山白云亭悬崖,https://gcalic.v.myalicdn.com/gc/hkts02_1/index.m3u8
泰山碧霞祠,https://gcalic.v.myalicdn.com/gc/hkts03_1/index.m3u8
浙江舟山东极岛,https://gcalic.v.myalicdn.com/gc/djd01_1/index.m3u8
湖南张家界天门山西线玻璃栈道,https://gcalic.v.myalicdn.com/gc/tms05_1/index.m3u8
湖南张家界宝峰湖,https://gcalic.v.myalicdn.com/gc/zjjbfh_1/index.m3u8
湖南张家界御笔峰,https://gcalic.v.myalicdn.com/gc/zjjybf_1/index.m3u8
湖南张家界水绕四门,https://gcalic.v.myalicdn.com/gc/zjjsrsm_1/index.m3u8
狮子山鸟瞰丽江古城,https://gcalic.v.myalicdn.com/gc/ljgcszsnkgc_1/index.m3u8
福建武夷山玉女峰,https://gcalic.v.myalicdn.com/gc/wysynf_1/index.m3u8
福建漳州醉美沙滩翡翠湾,https://gcalic.v.myalicdn.com/gc/fcw03_1/index.m3u8
贵州省兴义市万峰林,https://gcalic.v.myalicdn.com/gc/xywfl_1/index.m3u8
都江堰鱼嘴,https://gcalic.v.myalicdn.com/gc/djyqyl1_1/index.m3u8
陕西洋县国宝朱鹮02,https://gcalic.v.myalicdn.com/gc/zh02_1/index.m3u8
雪乡大石碑,https://gcalic.v.myalicdn.com/gc/mdjxxdsb_1/index.m3u8
雪乡梦幻家园,https://gcalic.v.myalicdn.com/gc/mdjxxmhjyxj_1/index.m3u8
青岛崂山八水河,https://gcalic.v.myalicdn.com/gc/qdls02_1/index.m3u8
青岛崂山双福,https://gcalic.v.myalicdn.com/gc/qdls03_1/index.m3u8
沙山,https://gcalic.v.myalicdn.com/gc/dhyyqst_1/index.m3u8
黄山,https://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8
山始信新道,https://gcalic.v.myalicdn.com/gc/hsyg_1/index.m3u8
黄山排云亭,https://gcalic.v.myalicdn.com/gc/hspyt_1/index.m3u8
黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8
黄果树六角亭瀑布,https://gcalic.v.myalicdn.com/gc/hgsspzxdpb_1/index.m3u8
黄花城水长城01,https://gcalic.v.myalicdn.com/gc/wgw01_1/index.m3u8
黄花城水长城02,http://gctxyc.liveplay.myqcloud.com/gc/wgw02_1/index.m3u8
黄花城水长城03,https://gcalic.v.myalicdn.com/gc/wgw03_1/index.m3u8
黄龙,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
综合台,#genre#
新野,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
上街,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
延津,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
永城新闻,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
新野,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
荥阳,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
荥阳,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
直播中国②,#genre#
直播中国,https://gcalic.v.myalicdn.com/gc/wgw05_1/index.m3u8?contentid=2820180516001
新疆天山(定海神针),http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
湖南张家界将军列队,https://gcalic.v.myalicdn.com/gc/zjjjjdl_1/index.m3u8
湖南张家界迷魂台,https://gcalic.v.myalicdn.com/gc/zjjmht_1/index.m3u8
新疆天山(定海神针),https://gcalic.v.myalicdn.com/gc/xjtcdhsz_1/index.m3u8
新疆天山(马牙山),https://gcalic.v.myalicdn.com/gc/xjtcmys_1/index.m3u8
新疆天山(灯杆山),https://gcalic.v.myalicdn.com/gc/xjtcdgs_1/index.m3u8
安徽池州九华山风景区花台,https://gcalic.v.myalicdn.com/gc/jhs01_1/index.m3u8
云南丽江冰川,https://gcalic.v.myalicdn.com/gc/hkylxs05_1/index.m3u8
凤凰古城南华山,https://gcalic.v.myalicdn.com/gc/fhgcdnhs_1/index.m3u8
